 17680 1.08245 0.300039 0.283375 6.80317e-08 9.25869e-08 5.37079e-07 6.81219e-08 -6.80656e-08 -6.80665e-08 7.65819e-07 5.19453e-05
 17700 1.08367 0.300039 0.283375 6.79924e-08 9.25236e-08 5.36527e-07 6.80826e-08 -6.80263e-08 -6.80273e-08 7.65125e-07 5.19357e-05
 17720 1.0849 0.300039 0.283375 6.79554e-08 9.24634e-08 5.35992e-07 6.80455e-08 -6.79893e-08 -6.79902e-08 7.64456e-07 5.19279e-05
 17740 1.08612 0.300039 0.283375 6.79207e-08 9.24063e-08 5.35474e-07 6.80107e-08 -6.79546e-08 -6.79555e-08 7.63812e-07 5.19217e-05
 17760 1.08735 0.300039 0.283375 6.78882e-08 9.23522e-08 5.34974e-07 6.79781e-08 -6.7922e-08 -6.79229e-08 7.63192e-07 5.19172e-05
 17780 1.08857 0.300039 0.283375 6.78579e-08 9.23013e-08 5.3449e-07 6.79477e-08 -6.78917e-08 -6.78926e-08 7.62597e-07 5.19143e-05
 17800 1.0898 0.300039 0.283375 6.78298e-08 9.22534e-08 5.34023e-07 6.79196e-08 -6.78636e-08 -6.78645e-08 7.62026e-07 5.19131e-05
 17820 1.09102 0.300039 0.283375 6.78039e-08 9.22086e-08 5.33573e-07 6.78937e-08 -6.78378e-08 -6.78387e-08 7.61479e-07 5.19136e-05
 17840 1.09224 0.300039 0.283375 6.77803e-08 9.21668e-08 5.3314e-07 6.787e-08 -6.78141e-08 -6.7815e-08 7.60957e-07 5.19156e-05
 17860 1.09347 0.300039 0.283375 6.77588e-08 9.21281e-08 5.32724e-07 6.78485e-08 -6.77926e-08 -6.77935e-08 7.60459e-07 5.19193e-05
 17880 1.09469 0.300039 0.283375 6.77395e-08 9.20924e-08 5.32324e-07 6.78292e-08 -6.77734e-08 -6.77743e-08 7.59985e-07 5.19246e-05
 17900 1.09592 0.300039 0.283375 6.77224e-08 9.20597e-08 5.31942e-07 6.78121e-08 -6.77563e-08 -6.77572e-08 7.59536e-07 5.19316e-05
 17920 1.09714 0.300039 0.283375 6.77075e-08 9.20301e-08 5.31576e-07 6.77971e-08 -6.77413e-08 -6.77423e-08 7.59111e-07 5.19401e-05
 17940 1.09837 0.300039 0.283375 6.76947e-08 9.20034e-08 5.31227e-07 6.77843e-08 -6.77286e-08 -6.77295e-08 7.58709e-07 5.19502e-05
 17960 1.09959 0.300039 0.283375 6.76841e-08 9.19798e-08 5.30894e-07 6.77737e-08 -6.7718e-08 -6.77189e-08 7.58332e-07 5.19619e-05
 17980 1.10082 0.300039 0.283375 6.76757e-08 9.19591e-08 5.30578e-07 6.77652e-08 -6.77095e-08 -6.77104e-08 7.57978e-07 5.19751e-05
 18000 1.10204 0.300039 0.283375 6.76693e-08 9.19414e-08 5.30278e-07 6.77589e-08 -6.77032e-08 -6.77041e-08 7.57648e-07 5.199e-05
 18020 1.10327 0.300039 0.283375 6.76651e-08 9.19267e-08 5.29995e-07 6.77547e-08 -6.7699e-08 -6.76999e-08 7.57342e-07 5.20063e-05
 18040 1.10449 0.300039 0.283375 6.7663e-08 9.19149e-08 5.29729e-07 6.77525e-08 -6.76969e-08 -6.76978e-08 7.57059e-07 5.20242e-05
 18060 1.10571 0.300039 0.283375 6.7663e-08 9.1906e-08 5.29479e-07 6.77525e-08 -6.76969e-08 -6.76978e-08 7.568e-07 5.20436e-05
 18080 1.10694 0.300039 0.283375 6.76651e-08 9.19e-08 5.29244e-07 6.77546e-08 -6.7699e-08 -6.76999e-08 7.56564e-07 5.20645e-05
 18100 1.10816 0.300039 0.283375 6.76692e-08 9.1897e-08 5.29027e-07 6.77588e-08 -6.77032e-08 -6.77041e-08 7.56352e-07 5.2087e-05
 18120 1.10939 0.300039 0.283375 6.76754e-08 9.18968e-08 5.28825e-07 6.7765e-08 -6.77094e-08 -6.77103e-08 7.56162e-07 5.21109e-05
 18140 1.11061 0.300039 0.283375 6.76837e-08 9.18995e-08 5.28639e-07 6.77733e-08 -6.77177e-08 -6.77186e-08 7.55996e-07 5.21363e-05
 18160 1.11184 0.300039 0.283375 6.7694e-08 9.19051e-08 5.2847e-07 6.77837e-08 -6.77281e-08 -6.7729e-08 7.55853e-07 5.21632e-05
 18180 1.11306 0.300039 0.283375 6.77064e-08 9.19135e-08 5.28316e-07 6.7796e-08 -6.77404e-08 -6.77413e-08 7.55732e-07 5.21915e-05
 18200 1.11429 0.300039 0.283375 6.77207e-08 9.19248e-08 5.28178e-07 6.78104e-08 -6.77548e-08 -6.77557e-08 7.55634e-07 5.22213e-05
 18220 1.11551 0.300039 0.283375 6.77371e-08 9.19388e-08 5.28056e-07 6.78268e-08 -6.77712e-08 -6.77721e-08 7.55559e-07 5.22525e-05
 18240 1.11673 0.300039 0.283375 6.77554e-08 9.19557e-08 5.2795e-07 6.78452e-08 -6.77896e-08 -6.77905e-08 7.55506e-07 5.22851e-05
 18260 1.11796 0.300039 0.283375 6.77757e-08 9.19753e-08 5.27859e-07 6.78656e-08 -6.78099e-08 -6.78108e-08 7.55476e-07 5.23191e-05
 18280 1.11918 0.300039 0.283375 6.7798e-08 9.19977e-08 5.27784e-07 6.78879e-08 -6.78322e-08 -6.78331e-08 7.55467e-07 5.23546e-05
 18300 1.12041 0.300039 0.283375 6.78222e-08 9.20228e-08 5.27724e-07 6.79122e-08 -6.78565e-08 -6.78574e-08 7.55481e-07 5.23914e-05
 18320 1.12163 0.300039 0.283375 6.78484e-08 9.20507e-08 5.27679e-07 6.79384e-08 -6.78827e-08 -6.78836e-08 7.55517e-07 5.24296e-05
 18340 1.12286 0.300039 0.283376 6.78764e-08 9.20812e-08 5.2765e-07 6.79665e-08 -6.79108e-08 -6.79117e-08 7.55574e-07 5.24691e-05
 18360 1.12408 0.300039 0.283376 6.79064e-08 9.21145e-08 5.27636e-07 6.79965e-08 -6.79408e-08 -6.79417e-08 7.55653e-07 5.251e-05
 18380 1.12531 0.300039 0.283376 6.79382e-08 9.21504e-08 5.27637e-07 6.80284e-08 -6.79727e-08 -6.79736e-08 7.55754e-07 5.25522e-05
 18400 1.12653 0.300039 0.283376 6.7972e-08 9.21889e-08 5.27652e-07 6.80622e-08 -6.80065e-08 -6.80074e-08 7.55876e-07 5.25958e-05
 18420 1.12776 0.300039 0.283376 6.80075e-08 9.22301e-08 5.27683e-07 6.80979e-08 -6.80421e-08 -6.8043e-08 7.56019e-07 5.26406e-05
 18440 1.12898 0.300039 0.283376 6.8045e-08 9.22739e-08 5.27728e-07 6.81354e-08 -6.80795e-08 -6.80804e-08 7.56183e-07 5.26868e-05
 18460 1.1302 0.300039 0.283376 6.80842e-08 9.23203e-08 5.27788e-07 6.81747e-08 -6.81188e-08 -6.81197e-08 7.56367e-07 5.27342e-05
 18480 1.13143 0.300039 0.283376 6.81252e-08 9.23692e-08 5.27863e-07 6.82158e-08 -6.81599e-08 -6.81608e-08 7.56573e-07 5.27829e-05
 18500 1.13265 0.300039 0.283376 6.81681e-08 9.24207e-08 5.27952e-07 6.82588e-08 -6.82028e-08 -6.82037e-08 7.56799e-07 5.28328e-05
 18520 1.13388 0.300039 0.283376 6.82127e-08 9.24747e-08 5.28055e-07 6.83035e-08 -6.82475e-08 -6.82484e-08 7.57046e-07 5.2884e-05
 18540 1.1351 0.300039 0.283376 6.8259e-08 9.25312e-08 5.28172e-07 6.83499e-08 -6.82939e-08 -6.82948e-08 7.57312e-07 5.29364e-05
 18560 1.13633 0.300039 0.283376 6.83071e-08 9.25901e-08 5.28304e-07 6.83981e-08 -6.83421e-08 -6.8343e-08 7.57599e-07 5.299e-05
 18580 1.13755 0.300039 0.283376 6.8357e-08 9.26516e-08 5.28449e-07 6.84481e-08 -6.83919e-08 -6.83928e-08 7.57906e-07 5.30449e-05
 18600 1.13878 0.300039 0.283376 6.84085e-08 9.27154e-08 5.28608e-07 6.84997e-08 -6.84435e-08 -6.84444e-08 7.58232e-07 5.31009e-05
 18620 1.14 0.300039 0.283376 6.84617e-08 9.27817e-08 5.28781e-07 6.8553e-08 -6.84968e-08 -6.84977e-08 7.58578e-07 5.3158e-05
 18640 1.14122 0.300039 0.283376 6.85166e-08 9.28503e-08 5.28968e-07 6.8608e-08 -6.85517e-08 -6.85527e-08 7.58943e-07 5.32163e-05
 18660 1.14245 0.300039 0.283376 6.85731e-08 9.29213e-08 5.29168e-07 6.86647e-08 -6.86083e-08 -6.86093e-08 7.59327e-07 5.32758e-05
 18680 1.14367 0.300039 0.283376 6.86313e-08 9.29946e-08 5.29381e-07 6.87229e-08 -6.86666e-08 -6.86675e-08 7.5973e-07 5.33364e-05
 18700 1.1449 0.300039 0.283376 6.86911e-08 9.30702e-08 5.29608e-07 6.87829e-08 -6.87264e-08 -6.87273e-08 7.60152e-07 5.33981e-05
 18720 1.14612 0.300039 0.283376 6.87525e-08 9.31482e-08 5.29848e-07 6.88444e-08 -6.87879e-08 -6.87888e-08 7.60593e-07 5.34609e-05
 18740 1.14735 0.300039 0.283376 6.88154e-08 9.32283e-08 5.30101e-07 6.89074e-08 -6.88509e-08 -6.88518e-08 7.61052e-07 5.35247e-05
 18760 1.14857 0.300039 0.283376 6.88799e-08 9.33107e-08 5.30366e-07 6.89721e-08 -6.89155e-08 -6.89164e-08 7.61529e-07 5.35897e-05
 18780 1.1498 0.300039 0.283376 6.8946e-08 9.33954e-08 5.30645e-07 6.90383e-08 -6.89816e-08 -6.89825e-08 7.62024e-07 5.36557e-05
 18800 1.15102 0.300039 0.283376 6.90136e-08 9.34822e-08 5.30936e-07 6.9106e-08 -6.90493e-08 -6.90502e-08 7.62537e-07 5.37227e-05
 18820 1.15224 0.300039 0.283376 6.90827e-08 9.35711e-08 5.31239e-07 6.91752e-08 -6.91184e-08 -6.91193e-08 7.63068e-07 5.37907e-05
 18840 1.15347 0.300039 0.283376 6.91532e-08 9.36622e-08 5.31555e-07 6.92459e-08 -6.91891e-08 -6.919e-08 7.63616e-07 5.38598e-05
 18860 1.15469 0.300039 0.283376 6.92253e-08 9.37554e-08 5.31883e-07 6.93181e-08 -6.92612e-08 -6.92621e-08 7.64182e-07 5.39298e-05
 18880 1.15592 0.300039 0.283376 6.92987e-08 9.38507e-08 5.32223e-07 6.93917e-08 -6.93347e-08 -6.93356e-08 7.64764e-07 5.40008e-05
 18900 1.15714 0.300039 0.283376 6.93736e-08 9.3948e-08 5.32575e-07 6.94668e-08 -6.94097e-08 -6.94106e-08 7.65363e-07 5.40728e-05
 18920 1.15837 0.300039 0.283376 6.94499e-08 9.40473e-08 5.32939e-07 6.95432e-08 -6.94861e-08 -6.9487e-08 7.65979e-07 5.41457e-05
 18940 1.15959 0.300039 0.283376 6.95276e-08 9.41486e-08 5.33314e-07 6.96211e-08 -6.95639e-08 -6.95648e-08 7.66612e-07 5.42195e-05
 18960 1.16082 0.300039 0.283376 6.96067e-08 9.42519e-08 5.33701e-07 6.97003e-08 -6.9643e-08 -6.96439e-08 7.6726e-07 5.42943e-05
 18980 1.16204 0.300039 0.283376 6.96871e-08 9.43572e-08 5.341e-07 6.97809e-08 -6.97235e-08 -6.97244e-08 7.67925e-07 5.43699e-05
 19000 1.16327 0.300039 0.283376 6.97688e-08 9.44643e-08 5.34509e-07 6.98627e-08 -6.98053e-08 -6.98062e-08 7.68605e-07 5.44465e-05
 19020 1.16449 0.300039 0.283376 6.98518e-08 9.45734e-08 5.3493e-07 6.99459e-08 -6.98884e-08 -6.98893e-08 7.69301e-07 5.45239e-05
 19040 1.16571 0.300039 0.283376 6.99362e-08 9.46843e-08 5.35362e-07 7.00304e-08 -6.99728e-08 -6.99737e-08 7.70013e-07 5.46021e-05
 19060 1.16694 0.30004 0.283376 7.00217e-08 9.4797e-08 5.35805e-07 7.01162e-08 -7.00585e-08 -7.00594e-08 7.7074e-07 5.46812e-05
 19080 1.16816 0.30004 0.283376 7.01086e-08 9.49115e-08 5.36258e-07 7.02032e-08 -7.01454e-08 -7.01463e-08 7.71481e-07 5.47611e-05
 19100 1.16939 0.30004 0.283376 7.01966e-08 9.50278e-08 5.36722e-07 7.02914e-08 -7.02335e-08 -7.02345e-08 7.72238e-07 5.48418e-05
 19120 1.17061 0.30004 0.283376 7.02859e-08 9.51459e-08 5.37196e-07 7.03808e-08 -7.03229e-08 -7.03238e-08 7.73009e-07 5.49232e-05
 19140 1.17184 0.30004 0.283376 7.03763e-08 9.52657e-08 5.37681e-07 7.04715e-08 -7.04134e-08 -7.04144e-08 7.73794e-07 5.50055e-05
 19160 1.17306 0.30004 0.283376 7.04679e-08 9.53871e-08 5.38175e-07 7.05632e-08 -7.05051e-08 -7.0506e-08 7.74594e-07 5.50885e-05
 19180 1.17429 0.30004 0.283376 7.05607e-08 9.55102e-08 5.3868e-07 7.06562e-08 -7.05979e-08 -7.05989e-08 7.75407e-07 5.51722e-05
 19200 1.17551 0.30004 0.283376 7.06545e-08 9.5635e-08 5.39194e-07 7.07502e-08 -7.06919e-08 -7.06928e-08 7.76234e-07 5.52567e-05
 19220 1.17673 0.30004 0.283376 7.07495e-08 9.57613e-08 5.39719e-07 7.08454e-08 -7.07869e-08 -7.07879e-08 7.77075e-07 5.53418e-05
 19240 1.17796 0.30004 0.283376 7.08456e-08 9.58892e-08 5.40252e-07 7.09416e-08 -7.08831e-08 -7.0884e-08 7.77929e-07 5.54277e-05
 19260 1.17918 0.30004 0.283376 7.09427e-08 9.60187e-08 5.40795e-07 7.10389e-08 -7.09803e-08 -7.09812e-08 7.78796e-07 5.55142e-05
 19280 1.18041 0.30004 0.283376 7.10408e-08 9.61497e-08 5.41348e-07 7.11372e-08 -7.10785e-08 -7.10795e-08 7.79675e-07 5.56014e-05
 19300 1.18163 0.30004 0.283376 7.114e-08 9.62822e-08 5.41909e-07 7.12366e-08 -7.11778e-08 -7.11787e-08 7.80568e-07 5.56892e-05
 19320 1.18286 0.30004 0.283377 7.12401e-08 9.64161e-08 5.4248e-07 7.1337e-08 -7.1278e-08 -7.1279e-08 7.81473e-07 5.57776e-05
 19340 1.18408 0.30004 0.283377 7.13413e-08 9.65515e-08 5.43059e-07 7.14383e-08 -7.13793e-08 -7.13802e-08 7.8239e-07 5.58667e-05
 19360 1.18531 0.30004 0.283377 7.14433e-08 9.66882e-08 5.43646e-07 7.15406e-08 -7.14814e-08 -7.14824e-08 7.83319e-07 5.59563e-05
 19380 1.18653 0.30004 0.283377 7.15464e-08 9.68264e-08 5.44243e-07 7.16438e-08 -7.15845e-08 -7.15855e-08 7.84259e-07 5.60465e-05
 19400 1.18776 0.30004 0.283377 7.16503e-08 9.69658e-08 5.44847e-07 7.17479e-08 -7.16886e-08 -7.16896e-08 7.85211e-07 5.61372e-05
 19420 1.18898 0.30004 0.283377 7.17551e-08 9.71066e-08 5.4546e-07 7.18529e-08 -7.17935e-08 -7.17945e-08 7.86175e-07 5.62285e-05
 19440 1.1902 0.30004 0.283377 7.18608e-08 9.72487e-08 5.46081e-07 7.19588e-08 -7.18993e-08 -7.19003e-08 7.87149e-07 5.63204e-05
 19460 1.19143 0.30004 0.283377 7.19673e-08 9.7392e-08 5.4671e-07 7.20656e-08 -7.20059e-08 -7.20069e-08 7.88135e-07 5.64127e-05
 19480 1.19265 0.30004 0.283377 7.20747e-08 9.75365e-08 5.47346e-07 7.21731e-08 -7.21134e-08 -7.21144e-08 7.89131e-07 5.65055e-05
 19500 1.19388 0.30004 0.283377 7.21829e-08 9.76823e-08 5.4799e-07 7.22815e-08 -7.22216e-08 -7.22226e-08 7.90137e-07 5.65988e-05
 19520 1.1951 0.30004 0.283377 7.22918e-08 9.78292e-08 5.48642e-07 7.23907e-08 -7.23307e-08 -7.23317e-08 7.91154e-07 5.66925e-05
 19540 1.19633 0.30004 0.283377 7.24015e-08 9.79772e-08 5.49301e-07 7.25006e-08 -7.24405e-08 -7.24415e-08 7.9218e-07 5.67867e-05
 19560 1.19755 0.30004 0.283377 7.2512e-08 9.81264e-08 5.49967e-07 7.26113e-08 -7.25511e-08 -7.25521e-08 7.93216e-07 5.68813e-05
 19580 1.19878 0.30004 0.283377 7.26232e-08 9.82766e-08 5.5064e-07 7.27227e-08 -7.26624e-08 -7.26634e-08 7.94262e-07 5.69764e-05
 19600 1.2 0.30004 0.283377 7.27351e-08 9.84279e-08 5.51319e-07 7.28348e-08 -7.27743e-08 -7.27754e-08 7.95317e-07 5.70718e-05
 19620 1.20122 0.30004 0.283377 7.28476e-08 9.85802e-08 5.52006e-07 7.29476e-08 -7.2887e-08 -7.2888e-08 7.96381e-07 5.71676e-05
 19640 1.20245 0.30004 0.283377 7.29608e-08 9.87335e-08 5.52699e-07 7.3061e-08 -7.30003e-08 -7.30013e-08 7.97454e-07 5.72637e-05
 19660 1.20367 0.30004 0.283377 7.30747e-08 9.88878e-08 5.53398e-07 7.31751e-08 -7.31143e-08 -7.31153e-08 7.98536e-07 5.73602e-05
 19680 1.2049 0.30004 0.283377 7.31891e-08 9.9043e-08 5.54104e-07 7.32897e-08 -7.32288e-08 -7.32299e-08 7.99626e-07 5.7457e-05
 19700 1.20612 0.30004 0.283377 7.33042e-08 9.91991e-08 5.54815e-07 7.3405e-08 -7.3344e-08 -7.3345e-08 8.00724e-07 5.75541e-05
 19720 1.20735 0.30004 0.283377 7.34198e-08 9.9356e-08 5.55533e-07 7.35209e-08 -7.34597e-08 -7.34608e-08 8.0183e-07 5.76516e-05
 19740 1.20857 0.300041 0.283377 7.3536e-08 9.95139e-08 5.56256e-07 7.36373e-08 -7.3576e-08 -7.3577e-08 8.02943e-07 5.77493e-05
 19760 1.2098 0.300041 0.283377 7.36527e-08 9.96725e-08 5.56985e-07 7.37542e-08 -7.36928e-08 -7.36939e-08 8.04064e-07 5.78472e-05
 19780 1.21102 0.300041 0.283377 7.37699e-08 9.98319e-08 5.57719e-07 7.38717e-08 -7.38101e-08 -7.38112e-08 8.05193e-07 5.79454e-05
 19800 1.21224 0.300041 0.283377 7.38876e-08 9.99921e-08 5.58459e-07 7.39896e-08 -7.39279e-08 -7.3929e-08 8.06328e-07 5.80438e-05
 19820 1.21347 0.300041 0.283377 7.40058e-08 1.00153e-07 5.59204e-07 7.4108e-08 -7.40462e-08 -7.40473e-08 8.07471e-07 5.81425e-05
 19840 1.21469 0.300041 0.283377 7.41244e-08 1.00315e-07 5.59954e-07 7.42268e-08 -7.41649e-08 -7.4166e-08 8.0862e-07 5.82413e-05
 19860 1.21592 0.300041 0.283377 7.42435e-08 1.00477e-07 5.60708e-07 7.43461e-08 -7.42841e-08 -7.42852e-08 8.09775e-07 5.83403e-05
 19880 1.21714 0.300041 0.283377 7.43629e-08 1.0064e-07 5.61468e-07 7.44658e-08 -7.44036e-08 -7.44047e-08 8.10936e-07 5.84395e-05
 19900 1.21837 0.300041 0.283377 7.44827e-08 1.00803e-07 5.62232e-07 7.45858e-08 -7.45236e-08 -7.45246e-08 8.12104e-07 5.85388e-05
 19920 1.21959 0.300041 0.283377 7.46029e-08 1.00968e-07 5.63e-07 7.47063e-08 -7.46439e-08 -7.46449e-08 8.13277e-07 5.86382e-05
 19940 1.22082 0.300041 0.283377 7.47234e-08 1.01132e-07 5.63772e-07 7.4827e-08 -7.47645e-08 -7.47656e-08 8.14455e-07 5.87378e-05
 19960 1.22204 0.300041 0.283378 7.48443e-08 1.01297e-07 5.64549e-07 7.49481e-08 -7.48855e-08 -7.48865e-08 8.15639e-07 5.88375e-05
 19980 1.22327 0.300041 0.283378 7.49654e-08 1.01463e-07 5.6533e-07 7.50695e-08 -7.50067e-08 -7.50078e-08 8.16828e-07 5.89372e-05
 20000 1.22449 0.300041 0.283378 7.50869e-08 1.01629e-07 5.66114e-07 7.51911e-08 -7.51283e-08 -7.51293e-08 8.18021e-07 5.9037e-05
 20020 1.22571 0.300041 0.283378 7.52085e-08 1.01796e-07 5.66902e-07 7.53131e-08 -7.52501e-08 -7.52511e-08 8.1922e-07 5.91369e-05
 20040 1.22694 0.300041 0.283378 7.53305e-08 1.01963e-07 5.67693e-07 7.54352e-08 -7.53721e-08 -7.53732e-08 8.20422e-07 5.92368e-05
 20060 1.22816 0.300041 0.283378 7.54526e-08 1.02131e-07 5.68488e-07 7.55576e-08 -7.54943e-08 -7.54954e-08 8.21629e-07 5.93367e-05
 20080 1.22939 0.300041 0.283378 7.55749e-08 1.02298e-07 5.69286e-07 7.56802e-08 -7.56168e-08 -7.56179e-08 8.2284e-07 5.94366e-05
 20100 1.23061 0.300041 0.283378 7.56975e-08 1.02467e-07 5.70087e-07 7.58029e-08 -7.57394e-08 -7.57405e-08 8.24054e-07 5.95365e-05
 20120 1.23184 0.300041 0.283378 7.58201e-08 1.02635e-07 5.70891e-07 7.59258e-08 -7.58622e-08 -7.58633e-08 8.25272e-07 5.96364e-05
 20140 1.23306 0.300041 0.283378 7.59429e-08 1.02804e-07 5.71698e-07 7.60489e-08 -7.59851e-08 -7.59862e-08 8.26493e-07 5.97363e-05
 20160 1.23429 0.300041 0.283378 7.60659e-08 1.02973e-07 5.72507e-07 7.6172e-08 -7.61081e-08 -7.61092e-08 8.27718e-07 5.9836e-05
 20180 1.23551 0.300041 0.283378 7.61889e-08 1.03142e-07 5.73319e-07 7.62953e-08 -7.62312e-08 -7.62324e-08 8.28945e-07 5.99358e-05
 20200 1.23673 0.300041 0.283378 7.6312e-08 1.03312e-07 5.74133e-07 7.64186e-08 -7.63544e-08 -7.63556e-08 8.30175e-07 6.00354e-05
 20220 1.23796 0.300041 0.283378 7.64351e-08 1.03481e-07 5.74949e-07 7.6542e-08 -7.64777e-08 -7.64788e-08 8.31407e-07 6.01349e-05
 20240 1.23918 0.300041 0.283378 7.65583e-08 1.03651e-07 5.75767e-07 7.66654e-08 -7.6601e-08 -7.66021e-08 8.32642e-07 6.02343e-05
 20260 1.24041 0.300041 0.283378 7.66815e-08 1.03821e-07 5.76587e-07 7.67888e-08 -7.67243e-08 -7.67254e-08 8.33878e-07 6.03336e-05
 20280 1.24163 0.300041 0.283378 7.68047e-08 1.03991e-07 5.77409e-07 7.69123e-08 -7.68476e-08 -7.68487e-08 8.35117e-07 6.04327e-05
 20300 1.24286 0.300041 0.283378 7.69279e-08 1.04161e-07 5.78232e-07 7.70357e-08 -7.69709e-08 -7.6972e-08 8.36357e-07 6.05316e-05
 20320 1.24408 0.300041 0.283378 7.7051e-08 1.04331e-07 5.79057e-07 7.71591e-08 -7.70941e-08 -7.70953e-08 8.37598e-07 6.06304e-05
 20340 1.24531 0.300042 0.283378 7.71741e-08 1.04501e-07 5.79883e-07 7.72824e-08 -7.72173e-08 -7.72184e-08 8.3884e-07 6.0729e-05
 20360 1.24653 0.300042 0.283378 7.72971e-08 1.04671e-07 5.8071e-07 7.74056e-08 -7.73404e-08 -7.73416e-08 8.40084e-07 6.08273e-05
 20380 1.24776 0.300042 0.283378 7.742e-08 1.04841e-07 5.81538e-07 7.75287e-08 -7.74634e-08 -7.74646e-08 8.41328e-07 6.09255e-05
 20400 1.24898 0.300042 0.283378 7.75427e-08 1.05011e-07 5.82367e-07 7.76517e-08 -7.75863e-08 -7.75874e-08 8.42573e-07 6.10234e-05
 20420 1.2502 0.300042 0.283378 7.76654e-08 1.05181e-07 5.83197e-07 7.77746e-08 -7.7709e-08 -7.77102e-08 8.43818e-07 6.11211e-05
 20440 1.25143 0.300042 0.283378 7.77878e-08 1.05351e-07 5.84028e-07 7.78973e-08 -7.78316e-08 -7.78328e-08 8.45064e-07 6.12185e-05
 20460 1.25265 0.300042 0.283378 7.79102e-08 1.0552e-07 5.84858e-07 7.80198e-08 -7.7954e-08 -7.79552e-08 8.46309e-07 6.13156e-05
 20480 1.25388 0.300042 0.283378 7.80323e-08 1.0569e-07 5.8569e-07 7.81422e-08 -7.80762e-08 -7.80774e-08 8.47554e-07 6.14124e-05
 20500 1.2551 0.300042 0.283378 7.81542e-08 1.05859e-07 5.86521e-07 7.82643e-08 -7.81982e-08 -7.81994e-08 8.48799e-07 6.15089e-05
 20520 1.25633 0.300042 0.283378 7.82758e-08 1.06028e-07 5.87352e-07 7.83862e-08 -7.832e-08 -7.83212e-08 8.50043e-07 6.16051e-05
 20540 1.25755 0.300042 0.283378 7.83973e-08 1.06197e-07 5.88184e-07 7.85079e-08 -7.84415e-08 -7.84427e-08 8.51286e-07 6.1701e-05
 20560 1.25878 0.300042 0.283378 7.85184e-08 1.06366e-07 5.89015e-07 7.86293e-08 -7.85628e-08 -7.8564e-08 8.52528e-07 6.17965e-05
 20580 1.26 0.300042 0.283379 7.86393e-08 1.06534e-07 5.89845e-07 7.87504e-08 -7.86838e-08 -7.8685e-08 8.53769e-07 6.18917e-05
 20600 1.26122 0.300042 0.283379 7.87599e-08 1.06702e-07 5.90675e-07 7.88712e-08 -7.88044e-08 -7.88056e-08 8.55008e-07 6.19865e-05
 20620 1.26245 0.300042 0.283379 7.88801e-08 1.06869e-07 5.91505e-07 7.89917e-08 -7.89248e-08 -7.8926e-08 8.56246e-07 6.20809e-05
 20640 1.26367 0.300042 0.283379 7.9e-08 1.07037e-07 5.92334e-07 7.91118e-08 -7.90448e-08 -7.9046e-08 8.57482e-07 6.21749e-05
 20660 1.2649 0.300042 0.283379 7.91196e-08 1.07204e-07 5.93161e-07 7.92316e-08 -7.91645e-08 -7.91657e-08 8.58716e-07 6.22685e-05
 20680 1.26612 0.300042 0.283379 7.92388e-08 1.0737e-07 5.93988e-07 7.9351e-08 -7.92838e-08 -7.9285e-08 8.59948e-07 6.23616e-05
 20700 1.26735 0.300042 0.283379 7.93576e-08 1.07536e-07 5.94814e-07 7.947e-08 -7.94027e-08 -7.94039e-08 8.61178e-07 6.24544e-05
 20720 1.26857 0.300042 0.283379 7.9476e-08 1.07702e-07 5.95638e-07 7.95887e-08 -7.95212e-08 -7.95224e-08 8.62405e-07 6.25466e-05
 20740 1.2698 0.300042 0.283379 7.9594e-08 1.07867e-07 5.96461e-07 7.97069e-08 -7.96392e-08 -7.96405e-08 8.63629e-07 6.26385e-05
 20760 1.27102 0.300042 0.283379 7.97115e-08 1.08032e-07 5.97283e-07 7.98246e-08 -7.97569e-08 -7.97581e-08 8.64851e-07 6.27298e-05
 20780 1.27224 0.300042 0.283379 7.98286e-08 1.08196e-07 5.98103e-07 7.99419e-08 -7.98741e-08 -7.98753e-08 8.66069e-07 6.28207e-05
 20800 1.27347 0.300042 0.283379 7.99452e-08 1.08359e-07 5.98921e-07 8.00588e-08 -7.99908e-08 -7.9992e-08 8.67284e-07 6.2911e-05
 20820 1.27469 0.300042 0.283379 8.00613e-08 1.08522e-07 5.99737e-07 8.01751e-08 -8.0107e-08 -8.01082e-08 8.68495e-07 6.30008e-05
 20840 1.27592 0.300042 0.283379 8.0177e-08 1.08685e-07 6.00551e-07 8.0291e-08 -8.02227e-08 -8.0224e-08 8.69704e-07 6.30902e-05
 20860 1.27714 0.300042 0.283379 8.02921e-08 1.08846e-07 6.01363e-07 8.04063e-08 -8.03379e-08 -8.03392e-08 8.70908e-07 6.3179e-05
 20880 1.27837 0.300042 0.283379 8.04066e-08 1.09008e-07 6.02173e-07 8.05211e-08 -8.04526e-08 -8.04539e-08 8.72108e-07 6.32672e-05
 20900 1.27959 0.300042 0.283379 8.05207e-08 1.09168e-07 6.0298e-07 8.06353e-08 -8.05667e-08 -8.0568e-08 8.73304e-07 6.33549e-05
 20920 1.28082 0.300042 0.283379 8.06341e-08 1.09328e-07 6.03785e-07 8.0749e-08 -8.06803e-08 -8.06815e-08 8.74496e-07 6.3442e-05
 20940 1.28204 0.300042 0.283379 8.0747e-08 1.09487e-07 6.04587e-07 8.08621e-08 -8.07933e-08 -8.07945e-08 8.75683e-07 6.35285e-05
